               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11347,            0.037305,                   0,            0.025669,            0.031627,           0.0046799,          0.00098758,              0.1181,            0.030718,                   0,           0.0032576,           0.0032576,            0.070682
                   1,            0.078632,            0.033192,                   0,             0.11156,              0.1747,            0.059457,            0.012208,              0.1009,            0.024964,                   0,           0.0065382,           0.0065382,            0.040629
                   2,            0.076795,            0.028766,                   0,             0.33027,             0.30271,             0.25627,            0.054115,            0.074586,            0.032027,                   0,           0.0097655,           0.0097655,            0.010523
                   3,            0.065479,            0.025819,                   0,             0.65722,             0.58735,             0.61099,              0.2013,             0.06031,            0.031065,                   0,             0.00976,             0.00976,             0.00976
                   4,            0.056616,            0.022767,                   0,             0.71512,             0.65024,             0.65213,              0.2067,            0.061704,            0.030629,                   0,             0.00976,             0.00976,             0.00976
                   5,            0.053162,             0.02119,                   0,             0.85122,             0.73343,             0.79122,             0.30413,            0.048537,            0.023132,                   0,             0.00968,             0.00968,             0.00968
                   6,            0.048862,            0.020229,                   0,             0.87017,             0.78734,              0.8261,             0.34745,            0.047291,            0.020745,                   0,              0.0096,              0.0096,              0.0096
                   7,            0.046357,            0.019217,                   0,             0.88867,             0.76939,             0.79486,             0.31101,            0.049594,            0.020669,                   0,             0.00952,             0.00952,             0.00952
                   8,            0.045646,            0.018396,                   0,              0.9294,             0.79302,             0.88189,             0.41928,            0.041521,            0.019568,                   0,             0.00944,             0.00944,             0.00944
                   9,            0.043657,            0.018159,                   0,             0.91426,             0.81899,             0.87265,             0.39195,            0.045155,            0.020033,                   0,             0.00936,             0.00936,             0.00936
                  10,            0.043133,            0.017877,                   0,             0.92445,              0.8494,             0.90828,             0.41788,            0.040333,            0.018518,                   0,             0.00928,             0.00928,             0.00928
                  11,            0.040771,            0.016639,                   0,             0.92102,             0.84789,              0.9065,             0.42686,            0.039682,             0.01825,                   0,              0.0092,              0.0092,              0.0092
                  12,            0.040095,            0.016895,                   0,             0.93142,             0.83866,             0.90919,             0.44853,            0.039026,            0.017912,                   0,             0.00912,             0.00912,             0.00912
                  13,            0.039464,            0.016671,                   0,             0.93277,             0.85673,             0.91764,             0.47136,            0.037158,            0.017649,                   0,             0.00904,             0.00904,             0.00904
                  14,            0.039103,            0.016434,                   0,             0.92436,             0.85693,             0.91469,             0.46329,            0.038282,            0.017574,                   0,             0.00896,             0.00896,             0.00896
                  15,            0.038089,            0.016464,                   0,             0.93685,             0.87349,             0.91791,             0.48673,            0.035943,            0.016826,                   0,             0.00888,             0.00888,             0.00888
                  16,            0.037538,            0.015995,                   0,             0.93175,             0.88403,             0.92873,             0.48785,            0.036808,            0.016907,                   0,              0.0088,              0.0088,              0.0088
                  17,             0.03665,            0.015801,                   0,             0.94533,             0.88547,             0.93578,             0.48671,            0.037172,            0.016986,                   0,             0.00872,             0.00872,             0.00872
                  18,            0.036518,            0.015437,                   0,             0.93304,             0.88253,             0.92631,             0.49334,            0.036055,            0.016806,                   0,             0.00864,             0.00864,             0.00864
                  19,            0.036221,            0.015672,                   0,             0.94593,             0.89587,             0.93675,             0.51662,            0.034611,            0.016496,                   0,             0.00856,             0.00856,             0.00856
                  20,             0.03518,            0.015277,                   0,             0.93112,             0.89578,             0.93793,             0.50995,            0.035799,            0.016472,                   0,             0.00848,             0.00848,             0.00848
                  21,            0.035555,            0.015281,                   0,             0.92957,             0.89452,             0.93052,             0.50323,            0.035056,            0.016523,                   0,              0.0084,              0.0084,              0.0084
                  22,            0.033296,            0.014882,                   0,             0.93947,             0.87349,             0.93486,             0.51454,             0.03487,            0.016421,                   0,             0.00832,             0.00832,             0.00832
                  23,            0.033895,            0.014789,                   0,             0.94263,             0.89157,             0.94468,              0.5291,            0.034143,            0.015925,                   0,             0.00824,             0.00824,             0.00824
                  24,            0.034046,            0.014866,                   0,             0.95188,             0.89608,             0.94373,             0.50612,            0.034027,            0.016109,                   0,             0.00816,             0.00816,             0.00816
                  25,            0.033159,            0.014566,                   0,             0.95232,             0.90361,             0.94962,              0.5211,            0.032868,            0.015842,                   0,             0.00808,             0.00808,             0.00808
                  26,            0.032621,            0.014546,                   0,             0.95418,             0.88253,             0.94287,             0.53766,            0.032656,            0.015676,                   0,               0.008,               0.008,               0.008
                  27,            0.033278,            0.014508,                   0,             0.93501,             0.91566,             0.94825,             0.54441,            0.032889,            0.015676,                   0,             0.00792,             0.00792,             0.00792
                  28,            0.033524,            0.014655,                   0,             0.94793,             0.91114,             0.94746,             0.53619,            0.032551,             0.01582,                   0,             0.00784,             0.00784,             0.00784
                  29,             0.03258,            0.014706,                   0,             0.95275,             0.91102,             0.94658,             0.54169,            0.032232,            0.015722,                   0,             0.00776,             0.00776,             0.00776
                  30,            0.031751,            0.014444,                   0,             0.95645,             0.89297,             0.94062,             0.53358,            0.032681,            0.015645,                   0,             0.00768,             0.00768,             0.00768
                  31,            0.031919,            0.014365,                   0,             0.92727,             0.92161,             0.94404,             0.54451,             0.03293,            0.015823,                   0,              0.0076,              0.0076,              0.0076
                  32,            0.031083,            0.014362,                   0,             0.95375,             0.90211,             0.94623,             0.54998,            0.032084,            0.015751,                   0,             0.00752,             0.00752,             0.00752
                  33,             0.03161,            0.014144,                   0,             0.95116,             0.90964,             0.94783,             0.54377,            0.032801,            0.015521,                   0,             0.00744,             0.00744,             0.00744
