               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  25,            0.035157,            0.013157,                   0,             0.93314,             0.86295,              0.9149,              0.4898,            0.035042,            0.014533,                   0,             0.00808,             0.00808,             0.00808
                  26,             0.03535,            0.013294,                   0,             0.93891,             0.85646,             0.90902,             0.48478,            0.034658,             0.01428,                   0,               0.008,               0.008,               0.008
                  27,            0.035683,            0.013121,                   0,              0.9426,             0.86898,             0.91785,             0.49348,            0.034437,             0.01406,                   0,             0.00792,             0.00792,             0.00792
                  28,            0.035126,              0.0132,                   0,              0.9338,             0.84968,              0.9079,             0.48599,            0.035613,            0.014324,                   0,             0.00784,             0.00784,             0.00784
                  29,            0.035152,             0.01325,                   0,             0.92646,             0.87349,             0.92214,             0.49886,            0.034738,            0.013823,                   0,             0.00776,             0.00776,             0.00776
                  30,             0.03435,            0.013006,                   0,             0.92685,             0.87783,             0.92256,             0.49603,            0.033571,            0.013988,                   0,             0.00768,             0.00768,             0.00768
                  31,            0.034392,            0.012945,                   0,             0.94062,             0.86446,               0.924,             0.50968,            0.033407,            0.013667,                   0,              0.0076,              0.0076,              0.0076
                  32,            0.034547,            0.013083,                   0,             0.94619,             0.87801,             0.93101,               0.491,            0.033917,            0.014096,                   0,             0.00752,             0.00752,             0.00752
                  33,            0.033823,            0.012742,                   0,             0.94616,             0.87651,              0.9279,             0.50976,            0.033664,            0.013702,                   0,             0.00744,             0.00744,             0.00744
                  34,            0.033881,            0.012718,                   0,             0.95236,             0.87952,             0.93208,             0.51396,            0.033185,            0.013517,                   0,             0.00736,             0.00736,             0.00736
                  35,            0.032805,            0.012607,                   0,             0.92092,             0.89458,             0.92927,             0.52724,            0.032253,            0.013152,                   0,             0.00728,             0.00728,             0.00728
                  36,            0.032967,            0.012591,                   0,              0.9558,             0.88253,             0.92991,             0.52135,            0.033019,             0.01356,                   0,              0.0072,              0.0072,              0.0072
                  37,            0.032172,            0.012193,                   0,             0.92714,             0.90512,             0.93626,             0.52566,            0.032549,            0.013563,                   0,             0.00712,             0.00712,             0.00712
                  38,            0.032283,            0.012275,                   0,             0.96411,             0.88995,             0.93244,             0.53243,             0.03275,            0.013504,                   0,             0.00704,             0.00704,             0.00704
                  39,            0.032011,            0.012324,                   0,             0.96214,             0.88554,             0.93757,             0.52269,            0.032188,            0.013411,                   0,             0.00696,             0.00696,             0.00696
                  40,            0.031204,            0.012313,                   0,             0.93989,             0.87199,             0.92935,             0.52992,            0.032614,            0.013299,                   0,             0.00688,             0.00688,             0.00688
                  41,            0.031967,            0.012165,                   0,             0.92915,             0.89006,             0.92975,             0.53051,            0.031165,            0.013256,                   0,              0.0068,              0.0068,              0.0068
                  42,            0.030603,            0.011709,                   0,             0.94689,             0.88855,             0.93316,             0.52339,            0.031166,            0.013296,                   0,             0.00672,             0.00672,             0.00672
                  43,            0.031367,             0.01178,                   0,             0.96387,             0.88385,             0.93697,             0.53396,            0.031843,            0.013091,                   0,             0.00664,             0.00664,             0.00664
                  44,            0.030986,            0.011846,                   0,              0.9513,             0.88247,             0.92929,             0.52389,            0.032065,             0.01324,                   0,             0.00656,             0.00656,             0.00656
                  45,            0.030962,            0.012163,                   0,             0.95007,             0.88841,             0.92815,             0.53347,            0.031264,            0.013274,                   0,             0.00648,             0.00648,             0.00648
                  46,            0.030449,              0.0117,                   0,             0.95337,             0.89608,             0.93808,             0.53891,            0.031364,            0.013479,                   0,              0.0064,              0.0064,              0.0064
                  47,            0.030275,            0.011743,                   0,             0.95811,              0.8956,             0.93929,             0.53297,            0.031395,            0.013408,                   0,             0.00632,             0.00632,             0.00632
                  48,            0.030418,            0.011592,                   0,             0.93333,             0.90662,             0.93653,             0.54174,            0.031955,            0.013222,                   0,             0.00624,             0.00624,             0.00624
                  49,            0.029585,            0.011582,                   0,              0.9584,             0.90361,             0.93781,              0.5403,            0.031217,            0.012858,                   0,             0.00616,             0.00616,             0.00616
                  50,            0.030131,            0.011676,                   0,              0.9582,              0.8975,             0.93713,             0.54281,            0.030139,            0.012786,                   0,             0.00608,             0.00608,             0.00608
                  51,            0.029816,            0.011562,                   0,             0.95492,             0.89759,             0.93384,              0.5397,            0.031555,            0.013231,                   0,               0.006,               0.006,               0.006
                  52,            0.029227,             0.01139,                   0,             0.94561,             0.90361,             0.93544,             0.54102,            0.030954,            0.013456,                   0,             0.00592,             0.00592,             0.00592
                  53,            0.029807,            0.011695,                   0,             0.95461,              0.8991,             0.94552,             0.55085,            0.030837,            0.013127,                   0,             0.00584,             0.00584,             0.00584
                  54,            0.028882,            0.011414,                   0,             0.94912,             0.89897,             0.94035,             0.55826,            0.030156,            0.013069,                   0,             0.00576,             0.00576,             0.00576
                  55,            0.028668,            0.011717,                   0,             0.95806,             0.89445,              0.9402,             0.55405,            0.030555,            0.012865,                   0,             0.00568,             0.00568,             0.00568
                  56,            0.029282,            0.011519,                   0,             0.95706,             0.90663,             0.94279,             0.55708,            0.030048,            0.012463,                   0,              0.0056,              0.0056,              0.0056
                  57,            0.028833,            0.011427,                   0,             0.94813,             0.88094,             0.93703,             0.55376,            0.031067,            0.012845,                   0,             0.00552,             0.00552,             0.00552
                  58,            0.028855,            0.011665,                   0,             0.96259,             0.89129,             0.94567,             0.55668,            0.029918,            0.012464,                   0,             0.00544,             0.00544,             0.00544
                  59,            0.028524,            0.011468,                   0,             0.94939,             0.90512,             0.94144,             0.55775,            0.029594,             0.01247,                   0,             0.00536,             0.00536,             0.00536
                  60,            0.028746,            0.011311,                   0,             0.94173,             0.90051,             0.93977,             0.56244,            0.029592,            0.012329,                   0,             0.00528,             0.00528,             0.00528
                  61,            0.027969,            0.011415,                   0,             0.95367,               0.899,             0.93501,             0.56028,            0.029695,            0.012537,                   0,              0.0052,              0.0052,              0.0052
                  62,            0.028282,            0.011096,                   0,             0.95954,             0.89294,             0.94227,             0.56491,            0.029638,            0.012602,                   0,             0.00512,             0.00512,             0.00512
                  63,            0.027873,              0.0111,                   0,             0.95371,              0.9006,             0.94401,             0.56757,             0.02947,            0.012381,                   0,             0.00504,             0.00504,             0.00504
                  64,            0.027765,            0.010974,                   0,             0.94662,             0.90797,             0.93909,             0.56831,             0.02996,            0.012726,                   0,             0.00496,             0.00496,             0.00496
                  65,            0.026891,            0.010986,                   0,             0.96056,             0.88554,             0.94057,             0.56804,            0.029144,            0.012692,                   0,             0.00488,             0.00488,             0.00488
                  66,            0.027254,             0.01115,                   0,              0.9526,             0.91114,             0.94442,             0.57005,            0.028128,            0.012249,                   0,              0.0048,              0.0048,              0.0048
                  67,            0.027545,            0.011238,                   0,             0.95092,             0.90663,             0.94165,             0.57264,            0.028472,            0.012243,                   0,             0.00472,             0.00472,             0.00472
                  68,            0.027129,            0.010976,                   0,             0.94645,             0.90506,             0.93896,             0.57165,             0.02951,            0.012506,                   0,             0.00464,             0.00464,             0.00464
                  69,            0.027478,            0.010915,                   0,             0.94479,             0.90512,             0.94061,              0.5796,             0.02905,            0.012671,                   0,             0.00456,             0.00456,             0.00456
                  70,            0.026762,            0.011016,                   0,             0.95622,             0.89006,             0.94064,             0.57369,             0.02906,            0.012622,                   0,             0.00448,             0.00448,             0.00448
                  71,            0.027171,            0.010652,                   0,             0.95686,             0.90186,             0.94057,              0.5772,            0.028881,            0.012564,                   0,              0.0044,              0.0044,              0.0044
                  72,            0.026553,            0.010825,                   0,             0.94432,             0.92169,             0.94138,             0.57432,            0.028959,            0.012373,                   0,             0.00432,             0.00432,             0.00432
                  73,            0.026904,            0.010883,                   0,             0.95176,             0.89146,             0.93693,             0.57518,            0.028883,            0.012518,                   0,             0.00424,             0.00424,             0.00424
                  74,            0.026463,            0.010774,                   0,             0.95346,             0.89608,             0.94528,              0.5775,            0.028785,            0.012315,                   0,             0.00416,             0.00416,             0.00416
                  75,            0.026061,            0.010516,                   0,             0.95358,             0.89723,             0.94493,             0.57967,            0.028577,            0.012372,                   0,             0.00408,             0.00408,             0.00408
                  76,            0.026299,            0.010727,                   0,             0.95426,             0.91109,             0.95001,             0.57931,            0.029112,            0.012912,                   0,               0.004,               0.004,               0.004
                  77,            0.025636,            0.010626,                   0,             0.95118,             0.90959,             0.94597,             0.57313,            0.028843,            0.012375,                   0,             0.00392,             0.00392,             0.00392
                  78,            0.025746,            0.010712,                   0,             0.95225,             0.90361,             0.94503,             0.58888,            0.027726,            0.012027,                   0,             0.00384,             0.00384,             0.00384
                  79,            0.025151,            0.010495,                   0,             0.94165,             0.90813,             0.94601,             0.58082,            0.028733,            0.012408,                   0,             0.00376,             0.00376,             0.00376
                  80,            0.025932,            0.010482,                   0,             0.95799,             0.89458,             0.93763,             0.57684,            0.028338,            0.012239,                   0,             0.00368,             0.00368,             0.00368
                  81,            0.026045,            0.010787,                   0,             0.95275,             0.91265,              0.9452,             0.57456,            0.028596,            0.012643,                   0,              0.0036,              0.0036,              0.0036
                  82,             0.02549,            0.010408,                   0,             0.97169,             0.88554,             0.94035,             0.57817,            0.028901,            0.012414,                   0,             0.00352,             0.00352,             0.00352
                  83,            0.024782,            0.010285,                   0,             0.96264,             0.89458,             0.94208,             0.58276,            0.028501,             0.01237,                   0,             0.00344,             0.00344,             0.00344
                  84,            0.024836,            0.010297,                   0,             0.96768,             0.90178,             0.94946,             0.58123,            0.028414,            0.012616,                   0,             0.00336,             0.00336,             0.00336
                  85,            0.024865,            0.010385,                   0,             0.94503,             0.90663,             0.94329,               0.584,            0.028396,            0.012588,                   0,             0.00328,             0.00328,             0.00328
                  86,            0.024853,            0.010426,                   0,             0.95391,             0.90512,             0.94384,             0.58463,             0.02851,            0.012524,                   0,              0.0032,              0.0032,              0.0032
                  87,            0.024854,            0.010263,                   0,              0.9476,             0.91265,             0.94596,             0.58646,            0.028421,            0.012569,                   0,             0.00312,             0.00312,             0.00312
                  88,            0.024845,            0.010404,                   0,             0.95859,             0.90634,             0.94726,             0.58486,            0.028434,             0.01261,                   0,             0.00304,             0.00304,             0.00304
                  89,             0.02476,             0.01045,                   0,             0.94952,             0.90658,             0.94434,             0.58325,            0.028325,            0.012632,                   0,             0.00296,             0.00296,             0.00296
                  90,            0.024398,            0.010114,                   0,             0.96579,             0.89299,             0.94433,             0.58664,            0.028051,            0.012148,                   0,             0.00288,             0.00288,             0.00288
                  91,            0.024797,            0.010409,                   0,             0.96069,             0.89759,             0.94777,             0.59713,            0.028281,            0.012369,                   0,              0.0028,              0.0028,              0.0028
                  92,            0.024311,             0.01022,                   0,             0.95008,             0.91714,             0.94818,             0.59837,            0.027788,             0.01217,                   0,             0.00272,             0.00272,             0.00272
                  93,            0.024832,             0.01029,                   0,             0.97078,             0.90052,             0.94757,             0.59525,            0.027965,            0.012449,                   0,             0.00264,             0.00264,             0.00264
                  94,            0.024436,            0.010515,                   0,             0.95569,             0.91114,             0.95039,             0.60032,            0.027784,            0.012085,                   0,             0.00256,             0.00256,             0.00256
                  95,            0.024076,            0.010211,                   0,             0.94556,             0.91544,             0.94518,             0.59177,            0.027562,            0.012321,                   0,             0.00248,             0.00248,             0.00248
                  96,            0.024119,            0.010056,                   0,             0.96992,             0.89157,             0.94379,             0.60211,            0.027313,            0.012144,                   0,              0.0024,              0.0024,              0.0024
                  97,            0.023971,           0.0099041,                   0,             0.96006,             0.90505,             0.94769,             0.59492,            0.027832,            0.012354,                   0,             0.00232,             0.00232,             0.00232
                  98,            0.024129,            0.010436,                   0,             0.95417,             0.90933,             0.94866,              0.5964,            0.028141,            0.012475,                   0,             0.00224,             0.00224,             0.00224
                  99,            0.024027,            0.009878,                   0,             0.95839,             0.90199,             0.94716,              0.5973,            0.028036,            0.012621,                   0,             0.00216,             0.00216,             0.00216
