               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.034542,            0.011449,                   0,             0.91588,             0.85392,             0.89376,             0.46429,            0.033121,            0.011959,                   0,             0.00696,             0.00696,             0.00696
                  40,            0.033705,            0.011353,                   0,             0.92763,             0.86872,              0.9085,             0.47076,            0.031757,            0.011688,                   0,             0.00688,             0.00688,             0.00688
                  41,            0.034674,            0.011166,                   0,             0.90762,             0.85994,             0.89816,             0.46683,            0.033296,            0.012045,                   0,              0.0068,              0.0068,              0.0068
                  42,            0.033611,            0.010919,                   0,             0.91769,             0.86747,             0.91019,             0.47888,            0.031691,            0.011727,                   0,             0.00672,             0.00672,             0.00672
                  43,            0.033304,            0.010818,                   0,             0.90435,             0.87048,             0.90386,             0.47932,            0.032798,            0.011708,                   0,             0.00664,             0.00664,             0.00664
                  44,            0.032735,            0.010972,                   0,             0.94617,              0.8238,             0.89526,             0.46932,            0.032522,            0.011955,                   0,             0.00656,             0.00656,             0.00656
                  45,            0.033033,            0.011268,                   0,             0.93351,             0.86747,             0.90829,             0.47045,            0.032022,            0.011701,                   0,             0.00648,             0.00648,             0.00648
                  46,            0.033224,            0.010941,                   0,             0.92669,             0.85662,             0.90158,              0.4867,            0.031849,            0.011688,                   0,              0.0064,              0.0064,              0.0064
                  47,            0.032978,            0.010944,                   0,             0.92827,             0.85843,             0.90159,             0.49109,            0.031317,            0.011511,                   0,             0.00632,             0.00632,             0.00632
                  48,            0.032301,            0.010836,                   0,              0.9121,              0.8595,             0.89893,             0.48087,             0.03127,            0.011592,                   0,             0.00624,             0.00624,             0.00624
                  49,            0.032542,            0.010823,                   0,             0.91463,             0.87349,             0.90219,             0.49698,            0.031503,            0.011438,                   0,             0.00616,             0.00616,             0.00616
                  50,            0.032388,            0.010678,                   0,             0.92672,             0.87651,             0.91588,             0.49589,            0.031023,            0.011407,                   0,             0.00608,             0.00608,             0.00608
                  51,            0.032212,             0.01061,                   0,             0.91111,             0.86439,             0.89784,              0.4877,            0.031567,            0.011611,                   0,               0.006,               0.006,               0.006
                  52,            0.032442,            0.010514,                   0,              0.9375,             0.85838,             0.91128,             0.49125,            0.031089,             0.01152,                   0,             0.00592,             0.00592,             0.00592
                  53,            0.032002,            0.010725,                   0,             0.92647,             0.85385,             0.89994,              0.4903,            0.031508,            0.011815,                   0,             0.00584,             0.00584,             0.00584
                  54,            0.031373,            0.010651,                   0,             0.91966,              0.8792,             0.91039,             0.49877,            0.030671,             0.01148,                   0,             0.00576,             0.00576,             0.00576
                  55,            0.031147,            0.010849,                   0,             0.94081,             0.86747,             0.91453,             0.49865,            0.031137,            0.011452,                   0,             0.00568,             0.00568,             0.00568
                  56,             0.03132,            0.010611,                   0,             0.92406,             0.88102,             0.91573,             0.50042,            0.030693,            0.011492,                   0,              0.0056,              0.0056,              0.0056
                  57,            0.031208,            0.010642,                   0,             0.91393,              0.8795,             0.90992,              0.5139,            0.029989,            0.011399,                   0,             0.00552,             0.00552,             0.00552
                  58,             0.03094,            0.010688,                   0,              0.9368,             0.89298,             0.92451,             0.51048,            0.030058,            0.011391,                   0,             0.00544,             0.00544,             0.00544
                  59,            0.030413,            0.010506,                   0,             0.94863,             0.86747,             0.92019,             0.50897,            0.030659,             0.01142,                   0,             0.00536,             0.00536,             0.00536
                  60,            0.030626,            0.010321,                   0,             0.94753,             0.87034,             0.92036,              0.5072,            0.030626,            0.011372,                   0,             0.00528,             0.00528,             0.00528
                  61,            0.030241,            0.010588,                   0,              0.9223,             0.89608,             0.91939,             0.50768,            0.030109,            0.011255,                   0,              0.0052,              0.0052,              0.0052
                  62,            0.030406,            0.010254,                   0,              0.9524,             0.87349,             0.92265,              0.5062,            0.030485,            0.011537,                   0,             0.00512,             0.00512,             0.00512
                  63,            0.030297,            0.010389,                   0,             0.93948,             0.86898,             0.92084,             0.52242,            0.030541,            0.011137,                   0,             0.00504,             0.00504,             0.00504
                  64,            0.029537,            0.010252,                   0,             0.95522,             0.86745,             0.92514,             0.51049,            0.030421,             0.01123,                   0,             0.00496,             0.00496,             0.00496
                  65,            0.029514,            0.010148,                   0,             0.94024,             0.87952,              0.9204,             0.51974,            0.029849,              0.0111,                   0,             0.00488,             0.00488,             0.00488
                  66,            0.029578,            0.010269,                   0,             0.92307,             0.88855,             0.92037,             0.52263,            0.029861,            0.011075,                   0,              0.0048,              0.0048,              0.0048
                  67,            0.030032,            0.010465,                   0,              0.9332,             0.86295,             0.91693,             0.53049,            0.029266,            0.011093,                   0,             0.00472,             0.00472,             0.00472
                  68,            0.029574,             0.01018,                   0,             0.92417,             0.88102,             0.91765,             0.52281,            0.029408,            0.011092,                   0,             0.00464,             0.00464,             0.00464
                  69,            0.029504,           0.0099949,                   0,             0.94933,             0.87479,             0.92402,              0.5179,            0.029396,            0.011123,                   0,             0.00456,             0.00456,             0.00456
                  70,            0.028965,            0.010132,                   0,             0.94299,             0.87189,             0.92277,             0.52116,            0.029704,            0.011045,                   0,             0.00448,             0.00448,             0.00448
                  71,            0.028878,           0.0098352,                   0,             0.94111,             0.89157,             0.92468,             0.52042,            0.029405,            0.010956,                   0,              0.0044,              0.0044,              0.0044
                  72,            0.028938,           0.0099514,                   0,             0.92135,              0.9006,             0.92886,             0.52626,             0.02892,            0.010875,                   0,             0.00432,             0.00432,             0.00432
                  73,             0.02885,            0.010094,                   0,             0.93126,             0.87733,             0.92099,             0.52439,            0.028931,            0.010872,                   0,             0.00424,             0.00424,             0.00424
                  74,            0.028542,            0.009914,                   0,             0.93502,             0.88851,             0.92215,             0.52595,            0.029029,            0.010985,                   0,             0.00416,             0.00416,             0.00416
                  75,            0.028017,           0.0097174,                   0,             0.92353,             0.89307,             0.92324,             0.53045,            0.028543,            0.011011,                   0,             0.00408,             0.00408,             0.00408
                  76,             0.02835,           0.0098676,                   0,             0.93119,             0.87643,             0.92132,             0.53065,            0.028869,            0.010928,                   0,               0.004,               0.004,               0.004
                  77,            0.028146,           0.0097651,                   0,             0.94355,             0.88098,             0.92148,             0.53047,              0.0288,            0.010811,                   0,             0.00392,             0.00392,             0.00392
                  78,            0.027804,           0.0097757,                   0,             0.95122,               0.881,               0.929,             0.53026,            0.028077,            0.010845,                   0,             0.00384,             0.00384,             0.00384
                  79,            0.027628,           0.0097006,                   0,             0.95001,             0.88253,             0.92772,             0.53661,             0.02856,            0.010706,                   0,             0.00376,             0.00376,             0.00376
                  80,            0.028535,            0.009726,                   0,             0.93662,             0.86898,              0.9198,             0.52849,            0.028639,            0.010757,                   0,             0.00368,             0.00368,             0.00368
                  81,            0.028557,           0.0099451,                   0,             0.93323,             0.90507,             0.93598,              0.5414,            0.028312,            0.010726,                   0,              0.0036,              0.0036,              0.0036
                  82,            0.028061,            0.009633,                   0,             0.93238,             0.89296,             0.92658,             0.54036,            0.028756,            0.010965,                   0,             0.00352,             0.00352,             0.00352
                  83,            0.027124,            0.009643,                   0,              0.9435,             0.88554,             0.92811,             0.54304,             0.02829,            0.010811,                   0,             0.00344,             0.00344,             0.00344
                  84,             0.02732,           0.0095486,                   0,             0.93189,             0.88705,             0.92671,             0.53096,             0.02813,            0.010739,                   0,             0.00336,             0.00336,             0.00336
                  85,            0.026988,           0.0097534,                   0,             0.93871,              0.8765,             0.92538,              0.5425,            0.027916,            0.010719,                   0,             0.00328,             0.00328,             0.00328
                  86,             0.02648,           0.0096577,                   0,             0.94021,              0.8763,             0.92755,             0.54081,            0.028049,            0.010601,                   0,              0.0032,              0.0032,              0.0032
                  87,            0.026726,           0.0095803,                   0,             0.94796,             0.87792,             0.92635,             0.54092,             0.02802,            0.010635,                   0,             0.00312,             0.00312,             0.00312
                  88,            0.026829,           0.0096442,                   0,              0.9371,             0.89752,             0.92984,             0.54972,            0.027894,            0.010538,                   0,             0.00304,             0.00304,             0.00304
                  89,            0.026489,           0.0095642,                   0,              0.9483,             0.88554,             0.93239,             0.54455,            0.028189,            0.010617,                   0,             0.00296,             0.00296,             0.00296
                  90,            0.026666,           0.0093477,                   0,             0.95098,             0.88253,             0.92769,             0.54326,            0.027996,             0.01054,                   0,             0.00288,             0.00288,             0.00288
                  91,            0.026949,           0.0095296,                   0,             0.94523,             0.88404,             0.92777,             0.54983,            0.027529,            0.010618,                   0,              0.0028,              0.0028,              0.0028
                  92,            0.026391,           0.0094687,                   0,             0.95145,             0.88545,             0.93153,             0.55291,              0.0278,             0.01059,                   0,             0.00272,             0.00272,             0.00272
                  93,            0.026951,           0.0094825,                   0,             0.93161,             0.90361,             0.93163,              0.5532,            0.027663,            0.010582,                   0,             0.00264,             0.00264,             0.00264
                  94,            0.026606,           0.0096298,                   0,             0.96393,             0.88547,             0.93384,             0.54897,            0.027535,            0.010542,                   0,             0.00256,             0.00256,             0.00256
                  95,             0.02629,           0.0094059,                   0,             0.93638,             0.89157,             0.92933,             0.54715,            0.027531,            0.010473,                   0,             0.00248,             0.00248,             0.00248
                  96,            0.026248,           0.0093617,                   0,             0.94821,             0.88241,             0.93527,             0.54758,            0.027358,            0.010384,                   0,              0.0024,              0.0024,              0.0024
                  97,             0.02629,           0.0091658,                   0,             0.95828,             0.87651,             0.93096,             0.54551,            0.027905,            0.010589,                   0,             0.00232,             0.00232,             0.00232
                  98,            0.026224,           0.0095502,                   0,             0.95297,             0.88554,             0.93447,             0.55571,             0.02745,            0.010512,                   0,             0.00224,             0.00224,             0.00224
                  99,            0.026125,            0.009159,                   0,              0.9621,             0.87937,             0.93266,             0.54827,            0.027418,            0.010537,                   0,             0.00216,             0.00216,             0.00216
