               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.029918,            0.012093,                   0,             0.78774,             0.74348,             0.78348,             0.42718,            0.033059,            0.014486,                   0,             0.00696,             0.00696,             0.00696
                  40,            0.028503,            0.011401,                   0,             0.75083,                 0.8,             0.77923,             0.42759,            0.032771,            0.015318,                   0,             0.00688,             0.00688,             0.00688
                  41,            0.027368,            0.011525,                   0,             0.79518,             0.74348,             0.80051,              0.4606,            0.031051,            0.014177,                   0,              0.0068,              0.0068,              0.0068
                  42,            0.028673,            0.011494,                   0,             0.73432,             0.81717,             0.80591,             0.44275,            0.032051,            0.014612,                   0,             0.00672,             0.00672,             0.00672
                  43,            0.027739,            0.011818,                   0,             0.71872,              0.7999,             0.77766,             0.45089,            0.031516,            0.014431,                   0,             0.00664,             0.00664,             0.00664
                  44,            0.027463,            0.010782,                   0,             0.78538,              0.7478,             0.79902,             0.46633,            0.031173,            0.014414,                   0,             0.00656,             0.00656,             0.00656
                  45,            0.027882,            0.011325,                   0,             0.74781,             0.77353,             0.81054,             0.45782,            0.031673,            0.014873,                   0,             0.00648,             0.00648,             0.00648
                  46,            0.027773,            0.011335,                   0,             0.75424,             0.76059,             0.76467,             0.42392,            0.032801,            0.015508,                   0,              0.0064,              0.0064,              0.0064
                  47,            0.027498,            0.011346,                   0,             0.82215,             0.72609,             0.78998,             0.44733,            0.031978,            0.015322,                   0,             0.00632,             0.00632,             0.00632
                  48,             0.02721,            0.010961,                   0,             0.78314,             0.73913,             0.77739,             0.41811,            0.033471,            0.015363,                   0,             0.00624,             0.00624,             0.00624
                  49,            0.027709,            0.011061,                   0,             0.79909,             0.77818,             0.80641,             0.44274,            0.032647,            0.015375,                   0,             0.00616,             0.00616,             0.00616
                  50,            0.027285,            0.011283,                   0,             0.82153,             0.74348,             0.81058,             0.44665,            0.032133,            0.015575,                   0,             0.00608,             0.00608,             0.00608
                  51,            0.026928,            0.011276,                   0,             0.78439,              0.7913,             0.80191,             0.44774,            0.032595,            0.015744,                   0,               0.006,               0.006,               0.006
                  52,            0.027058,            0.011095,                   0,             0.76824,             0.77826,             0.79693,             0.44193,            0.032401,            0.015592,                   0,             0.00592,             0.00592,             0.00592
                  53,            0.026354,            0.010869,                   0,             0.77251,             0.76957,             0.78983,             0.44693,            0.031484,            0.015201,                   0,             0.00584,             0.00584,             0.00584
                  54,            0.026374,            0.011084,                   0,             0.78603,             0.73472,             0.76872,             0.43677,            0.032053,            0.015878,                   0,             0.00576,             0.00576,             0.00576
                  55,             0.02571,            0.010517,                   0,             0.77722,             0.77391,             0.77799,             0.43198,            0.032343,            0.015194,                   0,             0.00568,             0.00568,             0.00568
                  56,            0.026211,            0.010964,                   0,             0.83248,             0.71739,             0.79791,             0.46136,            0.031497,            0.015516,                   0,              0.0056,              0.0056,              0.0056
                  57,             0.02608,            0.010574,                   0,             0.78349,             0.78696,             0.79437,             0.45311,            0.031259,            0.015315,                   0,             0.00552,             0.00552,             0.00552
                  58,            0.025429,            0.010686,                   0,             0.79249,             0.74783,             0.77491,              0.4308,            0.031783,            0.016416,                   0,             0.00544,             0.00544,             0.00544
                  59,            0.024681,              0.0101,                   0,             0.78607,             0.75217,             0.78742,               0.442,            0.031391,            0.016777,                   0,             0.00536,             0.00536,             0.00536
                  60,            0.025432,            0.010429,                   0,             0.81166,             0.71304,             0.77253,             0.43144,            0.032266,            0.015477,                   0,             0.00528,             0.00528,             0.00528
                  61,            0.025402,            0.010323,                   0,              0.7661,             0.76957,              0.7647,             0.43525,            0.032758,            0.015513,                   0,              0.0052,              0.0052,              0.0052
                  62,            0.025319,            0.010533,                   0,             0.78204,             0.76522,             0.79867,             0.43239,            0.032524,            0.016065,                   0,             0.00512,             0.00512,             0.00512
                  63,            0.025038,            0.010004,                   0,             0.80069,             0.78696,              0.8119,             0.44818,            0.031495,            0.015037,                   0,             0.00504,             0.00504,             0.00504
                  64,            0.024632,             0.01072,                   0,             0.79908,             0.77813,             0.80045,             0.43839,            0.032378,            0.015061,                   0,             0.00496,             0.00496,             0.00496
                  65,            0.023898,            0.010199,                   0,             0.77391,             0.76087,             0.77583,             0.42697,            0.031992,            0.016166,                   0,             0.00488,             0.00488,             0.00488
                  66,            0.024945,            0.010437,                   0,             0.79815,             0.75645,             0.77991,             0.43916,            0.031092,            0.016293,                   0,              0.0048,              0.0048,              0.0048
                  67,              0.0239,            0.010005,                   0,             0.78506,             0.74783,             0.76687,             0.42808,            0.032172,            0.016712,                   0,             0.00472,             0.00472,             0.00472
                  68,             0.02408,           0.0094283,                   0,             0.76949,             0.76957,             0.77607,             0.44183,            0.031629,            0.015868,                   0,             0.00464,             0.00464,             0.00464
                  69,            0.024221,            0.010258,                   0,             0.79704,             0.73418,             0.78061,             0.43885,             0.03103,            0.014887,                   0,             0.00456,             0.00456,             0.00456
                  70,            0.024574,            0.010409,                   0,             0.78325,             0.78696,             0.79568,             0.45535,             0.03076,            0.015412,                   0,             0.00448,             0.00448,             0.00448
                  71,            0.023676,            0.010077,                   0,             0.77972,             0.76948,             0.78961,              0.4461,            0.031614,            0.015609,                   0,              0.0044,              0.0044,              0.0044
                  72,            0.024547,            0.010018,                   0,             0.79643,             0.78246,             0.80686,             0.46262,            0.031006,            0.015063,                   0,             0.00432,             0.00432,             0.00432
                  73,            0.023947,             0.01029,                   0,             0.82545,             0.76087,              0.7971,             0.46205,            0.031007,            0.015454,                   0,             0.00424,             0.00424,             0.00424
                  74,            0.023235,           0.0097092,                   0,             0.75719,             0.79996,             0.79898,             0.45583,            0.031469,            0.015649,                   0,             0.00416,             0.00416,             0.00416
                  75,            0.022955,            0.010132,                   0,             0.80609,             0.77826,              0.8104,             0.45294,            0.031278,            0.015365,                   0,             0.00408,             0.00408,             0.00408
                  76,            0.022999,           0.0093949,                   0,             0.78199,             0.79565,             0.79132,               0.445,            0.031612,             0.01525,                   0,               0.004,               0.004,               0.004
                  77,            0.023164,           0.0090226,                   0,              0.7991,             0.79565,             0.80751,              0.4545,            0.031179,            0.015173,                   0,             0.00392,             0.00392,             0.00392
                  78,            0.023283,           0.0095885,                   0,             0.75362,             0.83913,             0.79887,             0.45951,            0.030464,            0.015208,                   0,             0.00384,             0.00384,             0.00384
                  79,            0.022383,           0.0093098,                   0,             0.78201,             0.79545,              0.7908,             0.45082,            0.031388,            0.015428,                   0,             0.00376,             0.00376,             0.00376
                  80,            0.022795,            0.009737,                   0,             0.78198,             0.79565,             0.81119,             0.45888,            0.031041,            0.015782,                   0,             0.00368,             0.00368,             0.00368
                  81,            0.022599,            0.009544,                   0,             0.80488,             0.73913,             0.81033,             0.46735,            0.030711,            0.015726,                   0,              0.0036,              0.0036,              0.0036
                  82,            0.022536,           0.0091783,                   0,              0.8066,             0.74346,             0.79679,             0.46601,            0.030464,            0.015767,                   0,             0.00352,             0.00352,             0.00352
